bvid,board_rid,board_name,board_rank,source_type,source_ref,discovered_at,last_seen_at,owner_mid,tid,pubdate,duration_seconds,seed_score,source_refs,source_csv_path,source_group,_source_priority
BV1nxSZBsEMp,,,,author_expand,owner:7552204,2026-04-07T09:28:28.303660+00:00,2026-04-07T09:28:30.616787+00:00,125526,231,2026-04-07T04:00:00+00:00,508,282107.0,"owner:7552204,owner:8366990",uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1zXSfBREXY,,,,author_expand,owner:222103174,2026-04-07T09:30:14.727149+00:00,2026-04-07T09:30:14.727149+00:00,222103174,21,2026-04-07T04:00:00+00:00,156,136424.0,owner:222103174,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1yrSfBAEYk,,,,author_expand,owner:3493260618106936,2026-04-07T09:34:55.070232+00:00,2026-04-07T09:34:55.070232+00:00,3493260618106936,138,2026-04-07T04:00:00+00:00,123,555620.0,owner:3493260618106936,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1GSDFB2ErU,,,,author_expand,owner:942755,2026-04-07T09:56:57.178028+00:00,2026-04-07T09:56:57.178028+00:00,942755,182,2026-04-07T04:00:00+00:00,645,26030.0,owner:942755,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1V6D8BNEUb,,,,author_expand,owner:21131684,2026-04-07T10:28:13.059558+00:00,2026-04-07T10:28:13.059558+00:00,21131684,230,2026-04-07T04:00:00+00:00,44,1862.0,owner:21131684,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1FZDcBcEPN,,,,author_expand,owner:627947058,2026-04-07T10:36:13.415581+00:00,2026-04-07T10:36:13.415581+00:00,627947058,231,2026-04-07T04:00:00+00:00,269,1410.0,owner:627947058,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1ASDYBdEg7,,,,author_expand,owner:106086780,2026-04-07T10:39:13.014721+00:00,2026-04-07T10:39:13.014721+00:00,106086780,207,2026-04-07T04:00:00+00:00,48,1153.0,owner:106086780,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1Hd9gBPEnZ,,,,author_expand,owner:474980480,2026-04-07T11:17:52.332581+00:00,2026-04-07T11:17:52.332581+00:00,474980480,242,2026-04-07T04:00:00+00:00,125,1007.0,owner:474980480,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
BV1oeXYBXEtz,1012.0,科技数码,20.0,rankboard,rankboard:rid=1012:rank=20,2026-04-12T13:08:04.044896+00:00,,1111924041,233,2026-04-07T04:00:00+00:00,23,2280861.0,"rankboard:rid=1012:rank=20,https://www.bilibili.com/v/popular/rank/tech",full_site_floorings/rankboard-20260412_210745.csv,full_site_floorings,1002
BV1spDFBNEs1,1013.0,汽车,54.0,rankboard,rankboard:rid=1013:rank=54,2026-04-12T13:08:08.199325+00:00,,179243940,245,2026-04-07T04:00:00+00:00,240,884982.0,"rankboard:rid=1013:rank=54,https://www.bilibili.com/v/popular/rank/car",full_site_floorings/rankboard-20260412_210745.csv,full_site_floorings,1002
BV19HDhBKE2e,1008.0,游戏,27.0,rankboard,rankboard:rid=1008:rank=27,2026-04-10T14:49:07.330461+00:00,,168598,17,2026-04-07T04:00:00+00:00,2558,924529.0,"rankboard:rid=1008:rank=27,https://www.bilibili.com/v/popular/rank/game",full_site_floorings/rankboard-20260410_224902.csv,full_site_floorings,1006
BV12vDhB4Etg,0.0,全站,22.0,rankboard,rankboard:rid=0:rank=22,2026-04-09T13:14:27.910502+00:00,,1340190821,172,2026-04-07T04:00:00+00:00,16,2375746.0,"rankboard:rid=0:rank=22,https://www.bilibili.com/v/popular/rank/all",full_site_floorings/rankboard-20260409_211427.csv,full_site_floorings,1008
BV1y4SDB6ERa,1003.0,音乐,21.0,rankboard,rankboard:rid=1003:rank=21,2026-04-09T13:14:37.226182+00:00,,14463890,256,2026-04-07T04:00:00+00:00,165,1205345.0,"rankboard:rid=1003:rank=21,https://www.bilibili.com/v/popular/rank/music",full_site_floorings/rankboard-20260409_211427.csv,full_site_floorings,1008
BV1cKDhB7E2v,1003.0,音乐,78.0,rankboard,rankboard:rid=1003:rank=78,2026-04-09T13:14:37.226182+00:00,,386120474,198,2026-04-07T04:00:00+00:00,76,211419.0,"rankboard:rid=1003:rank=78,https://www.bilibili.com/v/popular/rank/music",full_site_floorings/rankboard-20260409_211427.csv,full_site_floorings,1008
BV1NFSfBwEjy,1003.0,音乐,99.0,rankboard,rankboard:rid=1003:rank=99,2026-04-09T13:14:37.226182+00:00,,73783743,30,2026-04-07T04:00:00+00:00,190,150979.0,"rankboard:rid=1003:rank=99,https://www.bilibili.com/v/popular/rank/music",full_site_floorings/rankboard-20260409_211427.csv,full_site_floorings,1008
BV1239NBZERV,1001.0,影视,47.0,rankboard,rankboard:rid=1001:rank=47,2026-04-09T13:14:41.725906+00:00,,2022881347,182,2026-04-07T04:00:00+00:00,355,206131.0,"rankboard:rid=1001:rank=47,https://www.bilibili.com/v/popular/rank/cinephile",full_site_floorings/rankboard-20260409_211427.csv,full_site_floorings,1008
BV1mQDTBtEVb,1012.0,科技数码,95.0,rankboard,rankboard:rid=1012:rank=95,2026-04-09T13:14:48.600679+00:00,,3691010227963911,95,2026-04-07T04:00:00+00:00,1270,86367.0,"rankboard:rid=1012:rank=95,https://www.bilibili.com/v/popular/rank/tech",full_site_floorings/rankboard-20260409_211427.csv,full_site_floorings,1008
BV1rQDYBWEyC,1001.0,影视,81.0,rankboard,rankboard:rid=1001:rank=81,2026-04-11T12:05:35.547818+00:00,,443344782,228,2026-04-07T03:59:20+00:00,28,500818.0,"rankboard:rid=1001:rank=81,https://www.bilibili.com/v/popular/rank/cinephile",full_site_floorings/rankboard-20260411_200521.csv,full_site_floorings,1004
BV1rSDYBRE1Z,,,,author_expand,owner:3546716030634151,2026-04-07T10:58:11.439813+00:00,2026-04-07T10:58:11.439813+00:00,3546716030634151,182,2026-04-07T03:59:11+00:00,387,101.0,owner:3546716030634151,uid_expansions/uid_expansion_20260325_20260407_171837/videolist_part_1.csv,uid_expansions,0
